,Title Key,Title Code,Campus Code,Business Unit,Primary Title,Title Grade,Title Name,TUC,Title
444,00920331,009203,31,DVMED,PHYSCN ASSISTANT,,PHYSCN ASSISTANT,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009203&campus=31
445,00920390,009203,90,IRCMP,PHYSCN ASSISTANT,,PHYSCN ASSISTANT,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009203&campus=90
446,00920391,009203,91,IRMED,PHYSCN ASSISTANT,,PHYSCN ASSISTANT,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009203&campus=91
447,00920340,009203,40,LACMP,PHYSCN ASSISTANT,,PHYSCN ASSISTANT,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009203&campus=40
448,00920341,009203,41,LAMED,PHYSCN ASSISTANT,,PHYSCN ASSISTANT,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009203&campus=41
449,009203100,009203,100,MECMP,PHYSCN ASSISTANT,,PHYSCN ASSISTANT,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009203&campus=100
450,00920350,009203,50,RVCMP,PHYSCN ASSISTANT,,PHYSCN ASSISTANT,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009203&campus=50
451,00920380,009203,80,SBCMP,PHYSCN ASSISTANT,,PHYSCN ASSISTANT,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009203&campus=80
452,00920370,009203,70,SCCMP,PHYSCN ASSISTANT,,PHYSCN ASSISTANT,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009203&campus=70
453,00920360,009203,60,SDCMP,PHYSCN ASSISTANT,,PHYSCN ASSISTANT,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009203&campus=60
454,00920361,009203,61,SDMED,PHYSCN ASSISTANT,,PHYSCN ASSISTANT,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009203&campus=61
455,00920320,009203,20,SFCMP,PHYSCN ASSISTANT,,PHYSCN ASSISTANT,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009203&campus=20
456,00920321,009203,21,SFMED,PHYSCN ASSISTANT,,PHYSCN ASSISTANT,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009203&campus=21
457,00920410,009204,10,BKCMP,PHYSCN ASSISTANT,PD,PHYSCN ASSISTANT PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009204&campus=10
458,00920430,009204,30,DVCMP,PHYSCN ASSISTANT,PD,PHYSCN ASSISTANT PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009204&campus=30
459,00920431,009204,31,DVMED,PHYSCN ASSISTANT,PD,PHYSCN ASSISTANT PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009204&campus=31
460,00920490,009204,90,IRCMP,PHYSCN ASSISTANT,PD,PHYSCN ASSISTANT PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009204&campus=90
461,00920440,009204,40,LACMP,PHYSCN ASSISTANT,PD,PHYSCN ASSISTANT PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009204&campus=40
462,00920441,009204,41,LAMED,PHYSCN ASSISTANT,PD,PHYSCN ASSISTANT PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009204&campus=41
463,009204100,009204,100,MECMP,PHYSCN ASSISTANT,PD,PHYSCN ASSISTANT PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009204&campus=100
464,00920450,009204,50,RVCMP,PHYSCN ASSISTANT,PD,PHYSCN ASSISTANT PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009204&campus=50
465,00920480,009204,80,SBCMP,PHYSCN ASSISTANT,PD,PHYSCN ASSISTANT PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009204&campus=80
466,00920470,009204,70,SCCMP,PHYSCN ASSISTANT,PD,PHYSCN ASSISTANT PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009204&campus=70
467,00920460,009204,60,SDCMP,PHYSCN ASSISTANT,PD,PHYSCN ASSISTANT PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009204&campus=60
468,00920461,009204,61,SDMED,PHYSCN ASSISTANT,PD,PHYSCN ASSISTANT PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009204&campus=61
469,00920420,009204,20,SFCMP,PHYSCN ASSISTANT,PD,PHYSCN ASSISTANT PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009204&campus=20
470,00920421,009204,21,SFMED,PHYSCN ASSISTANT,PD,PHYSCN ASSISTANT PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009204&campus=21
471,00924030,009240,30,DVCMP,HOSP RAD PHYSICIST,EX,HOSP RAD PHYSICIST EX,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009240&campus=30
472,00924031,009240,31,DVMED,HOSP RAD PHYSICIST,EX,HOSP RAD PHYSICIST EX,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009240&campus=31
473,00924090,009240,90,IRCMP,HOSP RAD PHYSICIST,EX,HOSP RAD PHYSICIST EX,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009240&campus=90
474,00924091,009240,91,IRMED,HOSP RAD PHYSICIST,EX,HOSP RAD PHYSICIST EX,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009240&campus=91
475,00924040,009240,40,LACMP,HOSP RAD PHYSICIST,EX,HOSP RAD PHYSICIST EX,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009240&campus=40
476,00924041,009240,41,LAMED,HOSP RAD PHYSICIST,EX,HOSP RAD PHYSICIST EX,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009240&campus=41
477,00924020,009240,20,SFCMP,HOSP RAD PHYSICIST,EX,HOSP RAD PHYSICIST EX,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009240&campus=20
478,00924021,009240,21,SFMED,HOSP RAD PHYSICIST,EX,HOSP RAD PHYSICIST EX,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009240&campus=21
479,00924130,009241,30,DVCMP,HOSP RAD PHYSICIST,AST,HOSP RAD PHYSICIST AST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009241&campus=30
480,00924131,009241,31,DVMED,HOSP RAD PHYSICIST,AST,HOSP RAD PHYSICIST AST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009241&campus=31
481,00924190,009241,90,IRCMP,HOSP RAD PHYSICIST,AST,HOSP RAD PHYSICIST AST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009241&campus=90
482,00924191,009241,91,IRMED,HOSP RAD PHYSICIST,AST,HOSP RAD PHYSICIST AST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009241&campus=91
483,00924140,009241,40,LACMP,HOSP RAD PHYSICIST,AST,HOSP RAD PHYSICIST AST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009241&campus=40
484,00924141,009241,41,LAMED,HOSP RAD PHYSICIST,AST,HOSP RAD PHYSICIST AST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009241&campus=41
485,00924120,009241,20,SFCMP,HOSP RAD PHYSICIST,AST,HOSP RAD PHYSICIST AST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009241&campus=20
486,00924121,009241,21,SFMED,HOSP RAD PHYSICIST,AST,HOSP RAD PHYSICIST AST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009241&campus=21
487,00924730,009247,30,DVCMP,PHARMACIST,STF  2,STF PHARMACIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009247&campus=30
488,00924731,009247,31,DVMED,PHARMACIST,STF  2,STF PHARMACIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009247&campus=31
489,00924790,009247,90,IRCMP,PHARMACIST,STF  2,STF PHARMACIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009247&campus=90
490,00924791,009247,91,IRMED,PHARMACIST,STF  2,STF PHARMACIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009247&campus=91
491,00924740,009247,40,LACMP,PHARMACIST,STF  2,STF PHARMACIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009247&campus=40
492,00924741,009247,41,LAMED,PHARMACIST,STF  2,STF PHARMACIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009247&campus=41
493,00924760,009247,60,SDCMP,PHARMACIST,STF  2,STF PHARMACIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009247&campus=60
494,00924761,009247,61,SDMED,PHARMACIST,STF  2,STF PHARMACIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009247&campus=61
495,00924720,009247,20,SFCMP,PHARMACIST,STF  2,STF PHARMACIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009247&campus=20
496,00924721,009247,21,SFMED,PHARMACIST,STF  2,STF PHARMACIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009247&campus=21
497,00924910,009249,10,BKCMP,PHARMACIST,PD,PHARMACIST PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009249&campus=10
498,00924990,009249,90,IRCMP,PHARMACIST,PD,PHARMACIST PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009249&campus=90
499,00924991,009249,91,IRMED,PHARMACIST,PD,PHARMACIST PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009249&campus=91
500,00924940,009249,40,LACMP,PHARMACIST,PD,PHARMACIST PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009249&campus=40
501,00924941,009249,41,LAMED,PHARMACIST,PD,PHARMACIST PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009249&campus=41
502,00924950,009249,50,RVCMP,PHARMACIST,PD,PHARMACIST PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009249&campus=50
503,00924970,009249,70,SCCMP,PHARMACIST,PD,PHARMACIST PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009249&campus=70
504,00924920,009249,20,SFCMP,PHARMACIST,PD,PHARMACIST PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009249&campus=20
505,00924921,009249,21,SFMED,PHARMACIST,PD,PHARMACIST PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009249&campus=21
506,00925030,009250,30,DVCMP,PHARMACIST,2 PD,PHARMACIST 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009250&campus=30
507,00925031,009250,31,DVMED,PHARMACIST,2 PD,PHARMACIST 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009250&campus=31
508,00925060,009250,60,SDCMP,PHARMACIST,2 PD,PHARMACIST 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009250&campus=60
509,00925061,009250,61,SDMED,PHARMACIST,2 PD,PHARMACIST 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009250&campus=61
510,00928930,009289,30,DVCMP,GENETIC CNSLR,PD,GENETIC CNSLR PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009289&campus=30
511,00928931,009289,31,DVMED,GENETIC CNSLR,PD,GENETIC CNSLR PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009289&campus=31
512,00928940,009289,40,LACMP,GENETIC CNSLR,PD,GENETIC CNSLR PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009289&campus=40
513,00928941,009289,41,LAMED,GENETIC CNSLR,PD,GENETIC CNSLR PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009289&campus=41
514,00928920,009289,20,SFCMP,GENETIC CNSLR,PD,GENETIC CNSLR PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009289&campus=20
515,00928921,009289,21,SFMED,GENETIC CNSLR,PD,GENETIC CNSLR PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009289&campus=21
516,00929760,009297,60,SDCMP,PHARMACIST,1 PD,PHARMACIST 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009297&campus=60
517,00929761,009297,61,SDMED,PHARMACIST,1 PD,PHARMACIST 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009297&campus=61
518,00930630,009306,30,DVCMP,CLIN LIC SOCIAL WORKER,,CLIN LIC SOCIAL WORKER,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009306&campus=30
519,00930631,009306,31,DVMED,CLIN LIC SOCIAL WORKER,,CLIN LIC SOCIAL WORKER,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009306&campus=31
520,00930730,009307,30,DVCMP,SOCIAL WORKER,2,SOCIAL WORKER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009307&campus=30
521,00930731,009307,31,DVMED,SOCIAL WORKER,2,SOCIAL WORKER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009307&campus=31
522,00930830,009308,30,DVCMP,SOCIAL WORKER,1,SOCIAL WORKER 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009308&campus=30
523,00930831,009308,31,DVMED,SOCIAL WORKER,1,SOCIAL WORKER 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009308&campus=31
524,00930930,009309,30,DVCMP,SOCIAL WORKER,2 PD,SOCIAL WORKER 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009309&campus=30
525,00930931,009309,31,DVMED,SOCIAL WORKER,2 PD,SOCIAL WORKER 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009309&campus=31
526,00931030,009310,30,DVCMP,CLIN LIC SOCIAL WORKER,PD,CLIN LIC SOCIAL WORKER PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009310&campus=30
527,00931031,009310,31,DVMED,CLIN LIC SOCIAL WORKER,PD,CLIN LIC SOCIAL WORKER PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009310&campus=31
528,00931090,009310,90,IRCMP,CLIN LIC SOCIAL WORKER,PD,CLIN LIC SOCIAL WORKER PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009310&campus=90
529,00931091,009310,91,IRMED,CLIN LIC SOCIAL WORKER,PD,CLIN LIC SOCIAL WORKER PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009310&campus=91
530,00931020,009310,20,SFCMP,CLIN LIC SOCIAL WORKER,PD,CLIN LIC SOCIAL WORKER PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009310&campus=20
531,00931021,009310,21,SFMED,CLIN LIC SOCIAL WORKER,PD,CLIN LIC SOCIAL WORKER PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009310&campus=21
532,00931310,009313,10,BKCMP,CLIN SOCIAL WORKER,3,CLIN SOCIAL WORKER 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009313&campus=10
533,00931390,009313,90,IRCMP,CLIN SOCIAL WORKER,3,CLIN SOCIAL WORKER 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009313&campus=90
534,00931391,009313,91,IRMED,CLIN SOCIAL WORKER,3,CLIN SOCIAL WORKER 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009313&campus=91
535,00931340,009313,40,LACMP,CLIN SOCIAL WORKER,3,CLIN SOCIAL WORKER 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009313&campus=40
536,00931341,009313,41,LAMED,CLIN SOCIAL WORKER,3,CLIN SOCIAL WORKER 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009313&campus=41
537,00931380,009313,80,SBCMP,CLIN SOCIAL WORKER,3,CLIN SOCIAL WORKER 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009313&campus=80
538,00931360,009313,60,SDCMP,CLIN SOCIAL WORKER,3,CLIN SOCIAL WORKER 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009313&campus=60
539,00931361,009313,61,SDMED,CLIN SOCIAL WORKER,3,CLIN SOCIAL WORKER 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009313&campus=61
540,00931320,009313,20,SFCMP,CLIN SOCIAL WORKER,3,CLIN SOCIAL WORKER 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009313&campus=20
541,00931321,009313,21,SFMED,CLIN SOCIAL WORKER,3,CLIN SOCIAL WORKER 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009313&campus=21
542,00931410,009314,10,BKCMP,CLIN SOCIAL WORKER,2,CLIN SOCIAL WORKER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009314&campus=10
543,00931490,009314,90,IRCMP,CLIN SOCIAL WORKER,2,CLIN SOCIAL WORKER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009314&campus=90
544,00931491,009314,91,IRMED,CLIN SOCIAL WORKER,2,CLIN SOCIAL WORKER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009314&campus=91
545,00931440,009314,40,LACMP,CLIN SOCIAL WORKER,2,CLIN SOCIAL WORKER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009314&campus=40
546,00931441,009314,41,LAMED,CLIN SOCIAL WORKER,2,CLIN SOCIAL WORKER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009314&campus=41
547,00931480,009314,80,SBCMP,CLIN SOCIAL WORKER,2,CLIN SOCIAL WORKER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009314&campus=80
548,00931460,009314,60,SDCMP,CLIN SOCIAL WORKER,2,CLIN SOCIAL WORKER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009314&campus=60
549,00931461,009314,61,SDMED,CLIN SOCIAL WORKER,2,CLIN SOCIAL WORKER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009314&campus=61
550,00931420,009314,20,SFCMP,CLIN SOCIAL WORKER,2,CLIN SOCIAL WORKER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009314&campus=20
551,00931421,009314,21,SFMED,CLIN SOCIAL WORKER,2,CLIN SOCIAL WORKER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009314&campus=21
552,00931690,009316,90,IRCMP,CLIN SOCIAL WORKER,2 PD,CLIN SOCIAL WORKER 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009316&campus=90
553,00931691,009316,91,IRMED,CLIN SOCIAL WORKER,2 PD,CLIN SOCIAL WORKER 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009316&campus=91
554,00931640,009316,40,LACMP,CLIN SOCIAL WORKER,2 PD,CLIN SOCIAL WORKER 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009316&campus=40
555,00931641,009316,41,LAMED,CLIN SOCIAL WORKER,2 PD,CLIN SOCIAL WORKER 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009316&campus=41
556,00931660,009316,60,SDCMP,CLIN SOCIAL WORKER,2 PD,CLIN SOCIAL WORKER 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009316&campus=60
557,00931661,009316,61,SDMED,CLIN SOCIAL WORKER,2 PD,CLIN SOCIAL WORKER 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009316&campus=61
558,00931620,009316,20,SFCMP,CLIN SOCIAL WORKER,2 PD,CLIN SOCIAL WORKER 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009316&campus=20
559,00931621,009316,21,SFMED,CLIN SOCIAL WORKER,2 PD,CLIN SOCIAL WORKER 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009316&campus=21
560,00931740,009317,40,LACMP,CHILD DEV,ASC SR,CHILD DEV ASC SR,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009317&campus=40
561,00931741,009317,41,LAMED,CHILD DEV,ASC SR,CHILD DEV ASC SR,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009317&campus=41
562,00933030,009330,30,DVCMP,CMTY SVC CASE MGR,,CMTY SVC CASE MGR,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009330&campus=30
563,00933031,009330,31,DVMED,CMTY SVC CASE MGR,,CMTY SVC CASE MGR,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009330&campus=31
564,00933130,009331,30,DVCMP,CMTY SVC CASE MGR,AST,CMTY SVC CASE MGR AST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009331&campus=30
565,00933131,009331,31,DVMED,CMTY SVC CASE MGR,AST,CMTY SVC CASE MGR AST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009331&campus=31
566,00934140,009341,40,LACMP,SOCIAL WORK,ASC,SOCIAL WORK ASC,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009341&campus=40
567,00934141,009341,41,LAMED,SOCIAL WORK,ASC,SOCIAL WORK ASC,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009341&campus=41
568,00934160,009341,60,SDCMP,SOCIAL WORK,ASC,SOCIAL WORK ASC,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009341&campus=60
569,00934161,009341,61,SDMED,SOCIAL WORK,ASC,SOCIAL WORK ASC,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009341&campus=61
570,00934120,009341,20,SFCMP,SOCIAL WORK,ASC,SOCIAL WORK ASC,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009341&campus=20
571,00934121,009341,21,SFMED,SOCIAL WORK,ASC,SOCIAL WORK ASC,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009341&campus=21
572,00934240,009342,40,LACMP,SOCIAL WORK,ASC AST,SOCIAL WORK ASC AST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009342&campus=40
573,00934241,009342,41,LAMED,SOCIAL WORK,ASC AST,SOCIAL WORK ASC AST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009342&campus=41
